"Index";"Company";"TypeName";"Inches";"ResolutionWidth";"ResolutionHeight";"Touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"Memory_type";"Primary_storage";"Secondary_storage";"Gpu_brand";"OpSys";"Weight";"Price"
393;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Nvidia";"Windows";2.7;71875
330;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";256;1024;"Nvidia";"Windows";2.7;63883
578;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.9;16;"Hybrid";512;1024;"Nvidia";"Windows";4.14;145401
894;"MSI";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.6;16;"Hybrid";512;2048;"Nvidia";"Windows";2.43;141139
1212;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";2.43;103842
1047;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";"Windows";3.78;82352
177;"MSI";"Gaming";18.4;1920;1080;0;"Intel";"Core i7";2.9;32;"Hybrid";512;1024;"Nvidia";"Windows";4.4;149131
1231;"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";1024;0;"Nvidia";"Windows";1.95;186427
647;"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";256;0;"Nvidia";"Windows";1.95;138475
778;"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";512;0;"Nvidia";"Windows";1.95;154459
196;"Razer";"Gaming";17.3;3840;2160;1;"Intel";"Core i7";2.9;32;"SSD";1024;0;"Nvidia";"Windows";3.49;324955
830;"Razer";"Gaming";17.3;3840;2160;1;"Intel";"Core i7";2.9;32;"SSD";512;0;"Nvidia";"Windows";3.49;292987
816;"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"Windows";1.29;95851
1117;"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.25;54825
1191;"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;"Samsung";"Cortex A72&A53";2.0;4;"Flash storage";32;0;"ARM";"ChromeOS";1.15;35112
771;"Samsung";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";256;0;"AMD";"Windows";1.71;95851
430;"Samsung";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash storage";16;0;"Intel";"ChromeOS";1.15;14332
593;"Samsung";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";"Windows";2.5;90523
768;"Samsung";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.31;85195
812;"Samsung";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";0.81;79867
746;"Samsung";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";256;0;"Intel";"Windows";0.81;87859
874;"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";256;0;"Nvidia";"Windows";1.23;98515
892;"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.17;90523
1015;"Toshiba";"Notebook";13.3;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.5;64469
1004;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"Windows";1.2;63670
981;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"Windows";1.2;63670
648;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.2;64629
952;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.2;77789
960;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"Windows";1.2;81785
862;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"Windows";1.05;68465
895;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.05;78588
479;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.05;89084
694;"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.5;51841
984;"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";1.75;48751
825;"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Pentium Dual";2.1;4;"SSD";128;0;"Intel";"Windows";1.75;26587
973;"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.95;62870
772;"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"Windows";1.75;54346
742;"Toshiba";"Notebook";14.0;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.25;81785
934;"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"Windows";1.47;58874
1018;"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.47;79387
159;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.2;4;"HDD";500;0;"Intel";"Windows";2.1;23816
665;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.1;4;"SSD";128;0;"Intel";"Windows";2.1;26533
837;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"Windows";2.0;35644
173;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"Windows";5.4;26054
143;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.1;32075
806;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.1;41558
943;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";2.2;59620
183;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";128;0;"Intel";"Windows";2.0;42251
274;"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;8;"HDD";500;0;"Nvidia";"Windows";2.2;43263
331;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";2.0;50243
668;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";2.0;67026
531;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";500;0;"Intel";"Windows";2.0;45821
655;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";500;0;"Intel";"Windows";2.0;56690
1042;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"SSD";256;0;"Nvidia";"Windows";2.4;75924
354;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"SSD";512;0;"Nvidia";"Windows";2.4;74752
606;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";2.2;74539
307;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Nvidia";"Windows";2.2;55571
872;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";2.0;73953
963;"Toshiba";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";1.1;95371
866;"Toshiba";"Ultrabook";13.3;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.2;58342
698;"Toshiba";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"Windows";1.36;100007
491;"Toshiba";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;32;"SSD";512;0;"Intel";"Windows";1.05;149131
1021;"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.2;84715
406;"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"Windows";1.2;93080
222;"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.2;72621
1118;"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.05;118601
821;"Toshiba";"Ultrabook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"Windows";1.25;58075
576;"Toshiba";"Ultrabook";14.0;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.24;99367
782;"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;16;"SSD";512;0;"Nvidia";"Windows";1.47;93986
1037;"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"Windows";1.47;91908
1120;"Vero";"Notebook";13.3;1920;1080;0;"Intel";"Atom X5-Z8350";1.4;4;"Flash storage";32;0;"Intel";"Windows";1.35;10443
1041;"Vero";"Notebook";14.0;1366;768;0;"Intel";"Atom X5-Z8350";1.4;2;"Flash storage";32;0;"Intel";"Windows";1.45;11231
791;"Vero";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Dual";1.1;4;"Flash storage";32;0;"Intel";"Windows";1.22;10811
191;"Vero";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Dual";1.1;4;"Flash storage";32;0;"Intel";"Windows";1.3;13853
184;"Xiaomi";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"Nvidia";"No OS";1.95;63883
514;"Xiaomi";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"SSD";256;0;"Nvidia";"No OS";1.95;74589
877;"Xiaomi";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Nvidia";"Windows";1.28;49817
192;"Xiaomi";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"No OS";1.3;53275
